#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00  -11.81  -13.47  -12.91  -13.31  -14.06  -12.81  -12.72  -12.97  -12.67  -11.38  -11.33  -10.76   -9.65   -9.96   -8.66   -7.18   -6.13   -5.34   -4.51   -4.05   -5.24   -5.68   -6.80   -7.70
    2.00   -3.36   -6.66   -6.60   -7.04   -8.84  -11.04  -11.25  -10.58  -11.07  -12.82  -13.06  -11.99  -10.90  -10.44   -9.10   -8.49   -8.69   -8.10   -6.85   -6.57   -7.17   -8.11   -7.00   -6.63
    3.00  -13.80  -14.94  -15.61  -17.57  -16.59  -17.44  -18.34  -19.02  -16.62  -15.47  -15.83  -16.12  -16.57  -16.83  -17.45  -14.67  -12.37  -13.11  -14.92  -14.55  -13.05  -14.73  -15.84  -16.18
   10.00  -38.73  -39.30  -39.37  -40.09  -39.54  -38.89  -38.36  -38.25  -37.45  -37.65  -38.31  -37.88  -37.76  -36.88  -36.91  -36.98  -37.83  -39.07  -39.18  -38.10  -37.84  -38.51  -38.06  -38.67
   20.00  -45.93  -46.31  -47.24  -47.04  -47.01  -46.81  -46.80  -46.31  -46.62  -47.21  -47.17  -46.81  -47.36  -47.75  -46.65  -46.22  -46.71  -46.08  -46.22  -47.15  -47.68  -47.32  -47.16  -47.34
   30.00  -53.15  -52.65  -51.93  -52.42  -52.60  -53.20  -53.26  -52.61  -50.83  -50.06  -50.57  -51.39  -50.85  -51.75  -52.44  -53.06  -53.29  -53.53  -53.05  -51.24  -50.35  -50.88  -51.06  -51.44
   50.00  -56.97  -58.70  -58.06  -57.68  -58.53  -57.67  -56.41  -56.49  -57.45  -57.93  -57.79  -58.17  -58.21  -58.30  -57.33  -56.17  -56.21  -56.63  -56.97  -58.12  -59.14  -58.20  -57.02  -57.73
   70.00  -58.85  -58.42  -59.99  -59.23  -59.00  -59.97  -60.14  -59.85  -59.92  -60.47  -60.36  -59.04  -58.42  -58.21  -59.10  -59.23  -59.24  -59.67  -59.54  -58.14  -57.91  -59.06  -59.12  -58.61
  100.00  -61.06  -59.74  -59.42  -60.06  -60.24  -60.13  -60.34  -60.08  -59.74  -59.70  -60.24  -60.06  -60.79  -60.23  -59.51  -59.61  -59.50  -59.20  -59.01  -59.44  -59.64  -59.48  -59.61  -59.47
  125.00  -58.16  -58.03  -57.44  -57.28  -57.16  -56.73  -57.12  -57.61  -57.68  -57.48  -57.47  -56.70  -56.78  -57.34  -57.18  -57.15  -57.13  -57.32  -57.05  -57.16  -57.06  -57.27  -57.63  -57.58
  150.00  -54.87  -55.44  -55.26  -54.89  -54.58  -54.11  -53.88  -54.20  -54.46  -54.70  -54.76  -54.82  -54.63  -55.15  -55.42  -55.24  -54.94  -55.21  -55.02  -55.05  -54.98  -54.73  -55.46  -55.89
  175.00  -51.79  -52.39  -52.41  -52.23  -52.21  -52.44  -52.23  -52.13  -52.09  -52.30  -52.84  -53.51  -53.30  -52.98  -53.08  -53.12  -52.78  -53.02  -53.11  -53.05  -53.19  -53.02  -52.99  -53.13
  200.00  -48.04  -48.75  -49.12  -49.45  -49.61  -50.15  -50.07  -49.90  -49.86  -49.95  -50.23  -51.26  -51.88  -52.25  -52.29  -52.26  -51.71  -51.00  -50.75  -50.89  -51.04  -51.21  -50.79  -51.08
  225.00  -45.35  -46.52  -47.27  -48.37  -48.77  -49.23  -49.34  -49.11  -48.93  -48.59  -48.61  -50.25  -49.62  -49.80  -49.91  -50.16  -50.16  -48.94  -48.55  -48.35  -48.38  -48.23  -47.23  -47.46
  250.00  -44.82  -45.49  -45.79  -46.57  -47.00  -47.19  -47.41  -47.59  -47.68  -47.40  -47.77  -47.26  -47.61  -47.95  -47.66  -47.45  -47.93  -47.63  -47.37  -47.13  -47.26  -47.07  -45.97  -46.06
  300.00  -41.13  -41.03  -40.91  -40.85  -40.92  -40.89  -40.77  -40.70  -40.80  -40.91  -41.13  -40.50  -40.38  -40.33  -40.42  -40.21  -40.69  -40.78  -40.78  -40.45  -40.29  -40.04  -39.69  -39.94
  350.00  -32.95  -32.51  -32.18  -32.15  -32.19  -32.28  -32.36  -32.34  -32.29  -32.40  -32.17  -31.97  -31.81  -31.69  -31.64  -31.69  -32.20  -32.27  -32.33  -32.28  -32.18  -32.01  -32.47  -32.60
  400.00  -25.69  -25.48  -25.03  -24.82  -24.74  -24.75  -24.90  -25.03  -24.99  -25.16  -24.68  -24.66  -24.42  -24.28  -24.25  -24.12  -24.44  -24.77  -24.97  -25.05  -24.91  -24.79  -25.26  -25.41
  450.00  -19.29  -19.35  -19.25  -19.17  -19.30  -19.34  -19.42  -19.50  -19.43  -19.35  -18.50  -18.86  -18.49  -18.39  -18.58  -18.19  -18.18  -18.50  -18.60  -18.66  -18.65  -18.75  -19.20  -19.16
  500.00  -13.96  -14.36  -14.63  -13.90  -14.26  -14.40  -14.36  -14.44  -14.43  -14.24  -13.42  -14.14  -13.61  -13.37  -13.66  -13.35  -12.79  -12.98  -12.98  -13.00  -13.03  -13.27  -13.83  -13.76
  550.00   -9.22   -9.74  -10.23   -9.77   -9.97  -10.02   -9.87   -9.69   -9.54   -9.33   -9.04   -9.11   -9.09   -8.83   -8.87   -8.78   -8.19   -8.16   -8.05   -8.01   -7.93   -8.16   -8.86   -8.89
  600.00   -4.83   -5.15   -5.57   -5.51   -5.39   -5.06   -4.74   -4.52   -4.57   -4.58   -4.13   -4.05   -4.13   -3.94   -3.92   -4.00   -3.33   -3.49   -3.54   -3.44   -3.33   -3.44   -4.17   -4.25
  650.00   -0.78   -0.72   -1.15   -1.36   -1.04   -0.54   -0.20   -0.08   -0.11   -0.09    0.10   -0.20   -0.15    0.31    0.44    0.18   -0.03    0.34    0.35    0.25    0.45    0.60   -0.03   -0.08
  700.00    2.88    3.30    3.13    2.48    3.04    3.62    3.77    3.94    4.01    4.00    3.97    3.78    3.82    4.12    4.37    4.03    4.17    4.19    3.72    3.83    4.01    3.86    3.81    3.87
  750.00    7.33    7.44    7.38    6.87    7.23    7.37    7.17    7.18    7.24    7.39    8.27    7.88    7.15    7.08    7.19    7.47    7.66    8.12    7.81    7.78    7.61    7.51    8.05    8.03
  775.00    9.50    9.48    9.30    8.78    9.10    9.14    8.87    8.79    8.86    9.00   10.26    9.55    8.75    9.06    9.73   10.17   10.07   10.11    9.99    9.83    9.63    9.67    9.99    9.96
  800.00   11.48   11.40   11.13   10.58   10.86   10.84   10.47   10.42   10.53   10.77   11.97   10.80   11.20   11.66   12.30   12.81   12.28   12.15   12.15   12.00   11.91   11.95   11.92   11.97
  825.00   13.25   13.16   12.88   12.32   12.61   12.46   12.03   11.99   12.11   12.36   12.97   13.02   13.66   14.24   14.93   15.41   14.47   14.12   14.05   14.19   14.24   14.30   14.06   14.10
  850.00   15.17   14.85   14.45   13.71   13.98   14.00   13.76   13.71   13.84   13.52   14.31   15.37   16.07   16.73   17.41   18.07   16.60   16.17   16.39   16.37   16.42   16.53   16.26   16.22
  875.00   17.18   16.65   16.17   15.52   15.80   15.68   15.41   15.29   15.12   15.58   16.56   17.70   18.49   19.19   19.84   20.17   18.55   18.43   19.11   18.85   18.64   18.77   18.57   18.52
  900.00   19.04   18.31   17.63   16.50   16.91   16.74   16.48   16.56   16.76   18.06   19.11   20.28   21.07   21.74   22.36   22.88   20.55   21.00   21.39   21.26   21.01   20.90   20.43   20.35
  925.00   21.19   20.64   19.84   18.33   17.78   17.60   17.67   17.87   19.18   20.60   21.73   22.91   23.79   24.50   25.06   25.63   22.93   23.67   23.97   23.72   23.18   22.82   22.35   22.12
  950.00   22.67   22.13   21.43   20.02   19.25   19.12   19.14   19.65   21.02   22.42   23.63   24.87   25.79   26.32   26.74   27.20   24.45   25.16   25.46   25.23   24.71   24.37   23.89   23.66
  975.00   24.22   23.70   22.91   21.40   20.67   20.58   20.65   20.93   22.28   23.69   24.80   26.01   26.87   27.60   28.17   28.69   25.91   26.67   26.95   26.73   26.19   25.83   25.33   25.10
 1000.00   25.72   25.21   24.42   22.91   22.18   22.10   22.17   22.43   23.76   25.12   26.24   27.45   28.33   29.07   29.63   30.15   27.35   28.11   28.40   28.20   27.68   27.34   26.82   26.58
