#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -5.57   -7.40   -8.49   -8.10   -7.95   -6.87   -7.22   -9.32  -10.83   -9.90   -8.27   -7.61   -8.65   -7.89   -4.66   -1.48   -2.06   -3.61   -4.30   -4.40   -4.56   -4.89   -4.88   -6.43
    2.00   -6.12   -7.39   -9.39  -11.71  -12.85  -14.32  -13.13  -10.10   -7.84   -7.86   -8.26   -7.06   -4.61   -3.21   -5.25   -6.95   -7.13   -6.20   -4.52   -2.78   -2.54   -4.07   -5.23   -4.24
    3.00  -11.96  -12.01  -11.79  -13.02  -14.52  -17.30  -19.62  -19.36  -18.01  -16.32  -16.33  -16.14  -16.45  -14.55  -13.25  -12.24  -11.62  -12.30  -13.58  -13.98  -13.51  -12.33  -11.65  -12.82
   10.00  -38.35  -38.35  -38.45  -38.50  -39.09  -39.93  -39.92  -39.49  -39.06  -38.58  -39.03  -38.49  -37.83  -38.15  -39.02  -38.81  -37.85  -37.58  -37.84  -37.75  -37.37  -37.31  -38.51  -38.91
   20.00  -50.10  -50.62  -50.69  -50.39  -49.59  -49.00  -48.74  -49.27  -49.67  -50.05  -50.40  -50.44  -49.93  -49.30  -48.60  -48.18  -48.48  -48.58  -48.48  -48.62  -49.27  -49.10  -48.02  -47.57
   30.00  -53.11  -52.84  -53.14  -53.73  -54.56  -55.14  -55.48  -54.74  -53.80  -52.80  -52.51  -52.73  -53.42  -54.21  -55.04  -55.32  -55.07  -54.50  -53.72  -52.44  -51.77  -52.68  -53.19  -52.54
   50.00  -58.18  -58.23  -58.55  -58.59  -58.68  -58.12  -57.15  -56.76  -57.01  -57.63  -58.08  -58.16  -58.12  -58.12  -58.49  -58.71  -58.38  -57.66  -57.17  -57.28  -57.09  -56.68  -56.82  -57.54
   70.00  -57.70  -57.91  -58.20  -58.26  -57.99  -58.21  -58.37  -58.51  -58.54  -58.61  -58.83  -58.57  -58.23  -57.69  -57.09  -56.76  -56.84  -57.38  -58.06  -58.92  -59.55  -59.32  -58.67  -58.59
  100.00  -58.16  -58.24  -58.57  -59.36  -59.52  -59.35  -59.34  -59.31  -59.11  -59.19  -59.66  -60.19  -60.93  -61.69  -62.14  -62.43  -62.65  -62.70  -62.36  -61.66  -61.36  -61.53  -61.73  -61.61
  125.00  -59.68  -59.67  -59.54  -59.81  -60.50  -60.77  -60.84  -60.92  -60.92  -60.66  -60.22  -60.06  -59.88  -59.98  -60.23  -60.27  -60.22  -60.18  -60.32  -60.28  -60.03  -59.83  -59.75  -59.59
  150.00  -59.72  -59.86  -59.75  -59.60  -60.20  -60.88  -61.51  -61.68  -61.62  -61.30  -60.01  -59.92  -59.72  -59.55  -59.75  -59.83  -59.71  -59.25  -58.90  -58.54  -58.26  -58.18  -57.18  -56.73
  175.00  -64.50  -64.94  -64.74  -64.04  -63.35  -62.91  -62.67  -62.65  -62.69  -62.62  -62.18  -61.77  -61.42  -61.01  -60.74  -60.64  -60.73  -60.76  -60.59  -60.03  -59.46  -59.40  -59.76  -59.92
  200.00  -61.87  -61.84  -61.78  -61.78  -61.57  -61.05  -60.44  -59.93  -59.63  -59.61  -60.17  -60.26  -60.56  -60.55  -60.41  -60.31  -60.13  -59.92  -59.95  -60.02  -59.88  -59.68  -60.30  -60.36
  225.00  -56.92  -56.77  -56.55  -56.27  -56.25  -56.44  -56.50  -56.85  -57.15  -57.14  -57.25  -56.98  -56.86  -56.79  -56.62  -56.28  -55.95  -55.78  -55.88  -56.16  -56.37  -56.51  -56.87  -56.70
  250.00  -51.89  -51.89  -52.18  -52.42  -52.38  -52.31  -52.22  -52.09  -51.97  -51.91  -51.92  -51.92  -51.90  -51.77  -51.64  -51.48  -51.30  -51.16  -51.19  -51.45  -51.73  -51.99  -52.33  -52.40
  300.00  -41.61  -41.84  -42.02  -42.02  -41.96  -41.99  -42.02  -41.94  -41.90  -41.91  -42.03  -42.28  -42.20  -42.09  -42.03  -42.08  -42.16  -42.21  -42.17  -42.18  -42.12  -42.17  -42.58  -42.90
  350.00  -32.76  -32.77  -32.74  -32.77  -32.90  -33.04  -33.20  -33.28  -33.21  -33.13  -33.22  -33.13  -33.29  -33.49  -33.65  -33.76  -33.90  -33.92  -33.98  -34.13  -34.32  -34.34  -34.37  -34.37
  400.00  -25.23  -25.09  -25.10  -25.26  -25.38  -25.48  -25.63  -25.76  -25.81  -25.77  -26.13  -25.98  -25.97  -26.04  -26.08  -26.21  -26.38  -26.57  -26.70  -26.79  -26.95  -27.01  -26.97  -26.96
