#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -8.47   -7.38   -8.29   -7.45   -6.81   -6.50   -6.14   -4.92   -5.82   -6.04   -6.23   -7.51   -6.99   -5.04   -4.65   -4.51   -3.85   -5.02   -5.99   -5.69   -4.79   -3.12   -4.16   -5.75
    2.00   -2.75   -4.63   -8.53  -11.28  -12.52  -12.24  -11.03   -9.30   -8.35   -7.98   -6.22   -5.52   -6.70   -6.99   -7.00   -5.93   -3.98   -2.33   -1.92   -1.38   -4.03   -6.45   -7.67   -7.98
    3.00  -11.96  -10.83  -10.61  -11.57  -13.44  -15.00  -17.25  -17.46  -16.02  -14.67  -14.29  -13.50  -12.87  -12.68  -12.16  -12.16  -13.29  -13.31  -13.27  -13.52  -11.87  -11.26  -11.28  -11.96
   10.00  -37.63  -36.99  -36.24  -36.67  -36.89  -37.06  -37.12  -37.27  -36.70  -35.82  -36.28  -36.34  -35.73  -34.92  -35.59  -36.17  -36.03  -35.99  -35.45  -35.16  -35.71  -36.40  -37.70  -38.34
   20.00  -47.36  -48.45  -48.44  -47.73  -47.03  -47.34  -48.57  -49.52  -49.39  -48.62  -47.78  -47.42  -47.08  -46.51  -45.82  -46.06  -46.64  -47.47  -48.04  -48.36  -48.51  -47.93  -46.43  -45.70
   30.00  -54.07  -53.82  -53.72  -53.89  -54.25  -53.55  -52.40  -52.10  -52.66  -53.01  -53.50  -53.50  -53.64  -53.72  -53.61  -53.69  -53.67  -53.55  -53.10  -52.77  -52.87  -53.26  -54.27  -54.37
   50.00  -56.13  -56.39  -56.76  -56.53  -55.70  -55.32  -55.68  -56.26  -56.50  -56.63  -56.89  -56.70  -56.35  -56.48  -57.01  -57.24  -56.94  -56.64  -56.61  -56.62  -56.34  -56.09  -56.03  -56.47
   70.00  -57.36  -57.51  -57.69  -57.94  -58.02  -57.94  -58.01  -58.38  -58.80  -58.56  -58.86  -58.52  -57.99  -57.50  -57.40  -57.84  -58.52  -58.95  -59.05  -59.14  -59.08  -58.62  -58.43  -58.33
  100.00  -57.77  -57.98  -58.21  -58.48  -58.83  -58.94  -58.88  -58.69  -58.78  -58.72  -58.13  -58.16  -58.47  -58.81  -58.86  -58.62  -58.48  -58.55  -58.54  -58.57  -58.84  -58.94  -58.77  -58.80
  125.00  -57.15  -57.14  -57.18  -57.33  -57.85  -58.35  -58.57  -58.41  -58.44  -58.76  -58.77  -58.95  -59.24  -59.60  -59.92  -60.05  -60.09  -60.24  -60.21  -59.79  -59.70  -59.65  -59.36  -59.22
  150.00  -58.79  -59.10  -59.31  -59.47  -59.95  -60.86  -61.59  -61.77  -61.60  -61.49  -61.16  -60.98  -61.05  -61.26  -61.41  -61.46  -61.33  -61.57  -62.09  -62.13  -62.05  -61.87  -61.36  -61.22
  175.00  -61.56  -61.77  -62.11  -62.45  -62.71  -63.11  -63.41  -63.67  -63.99  -64.22  -64.54  -64.12  -63.83  -64.02  -64.37  -64.59  -64.33  -63.90  -63.82  -63.76  -63.55  -63.41  -63.68  -63.43
  200.00  -60.28  -60.31  -60.35  -60.48  -60.61  -60.92  -61.46  -61.63  -61.44  -60.95  -60.78  -61.27  -61.49  -61.45  -61.30  -61.13  -61.34  -61.40  -61.20  -60.95  -61.02  -61.07  -61.44  -61.52
  225.00  -56.39  -56.42  -56.32  -56.30  -56.25  -56.17  -56.29  -56.39  -56.49  -56.64  -55.98  -55.67  -55.41  -55.28  -55.28  -55.39  -55.35  -55.16  -55.12  -55.38  -55.49  -55.72  -55.71  -55.66
  250.00  -51.36  -51.25  -51.12  -51.03  -50.95  -50.67  -50.43  -50.41  -50.25  -50.09  -49.93  -49.90  -49.74  -49.48  -49.28  -49.24  -49.20  -49.08  -49.07  -49.08  -49.04  -49.37  -49.83  -49.95
  300.00  -41.62  -41.55  -41.40  -41.20  -41.01  -40.80  -40.51  -40.26  -40.17  -39.96  -39.81  -39.27  -38.82  -38.76  -38.79  -38.79  -38.74  -38.60  -38.30  -38.38  -38.75  -38.90  -39.32  -39.64
  350.00  -32.53  -32.51  -32.52  -32.41  -32.27  -32.16  -31.78  -31.38  -31.55  -31.91  -31.72  -31.82  -31.94  -31.72  -31.21  -30.82  -30.57  -30.47  -30.62  -30.92  -31.03  -30.93  -30.92  -31.07
  400.00  -24.69  -24.59  -24.42  -24.23  -24.20  -24.31  -24.40  -24.43  -24.58  -24.59  -24.29  -24.19  -24.22  -24.31  -24.34  -24.33  -24.38  -24.29  -24.15  -24.22  -24.27  -24.08  -23.68  -23.93
  450.00  -18.50  -18.42  -18.36  -18.24  -17.87  -17.30  -16.92  -16.87  -16.92  -16.96  -16.99  -17.08  -17.14  -17.21  -17.31  -17.44  -17.65  -17.78  -17.90  -17.95  -18.07  -18.00  -17.53  -17.60
  500.00  -13.29  -13.10  -13.03  -13.06  -12.90  -12.46  -12.08  -12.00  -11.91  -11.79  -12.05  -12.06  -11.99  -11.93  -12.03  -12.18  -12.34  -12.42  -12.55  -12.79  -12.77  -12.77  -12.30  -12.53
  550.00   -8.35   -8.12   -8.02   -8.01   -7.84   -7.58   -7.53   -7.59   -7.51   -7.51   -8.07   -8.12   -8.03   -7.90   -7.94   -8.04   -8.03   -7.97   -8.02   -8.22   -8.36   -8.43   -8.10   -8.34
  600.00   -4.42   -4.09   -3.96   -4.00   -3.90   -3.73   -3.87   -4.00   -3.71   -3.54   -3.96   -3.90   -3.79   -3.67   -3.61   -3.50   -3.44   -3.47   -3.57   -3.74   -4.00   -4.26   -4.35   -4.36
  650.00   -0.62   -0.41   -0.25   -0.24   -0.25   -0.35   -0.66   -0.79   -0.52   -0.27   -0.68   -0.42   -0.14    0.15    0.40    0.70    0.91    0.86    0.69    0.64    0.32   -0.04   -0.66   -0.39
  700.00    3.22    3.30    3.42    3.52    3.63    3.59    3.39    3.31    3.46    3.63    3.29    3.43    3.66    3.90    4.28    4.74    5.05    5.05    4.90    4.94    4.79    4.58    3.65    3.84
  750.00    7.18    7.23    7.31    7.40    7.51    7.55    7.50    7.55    7.71    7.87    8.04    8.12    8.24    8.39    8.60    8.89    9.01    9.01    9.03    9.24    9.32    9.29    8.19    8.01
  775.00    9.46    9.44    9.45    9.50    9.56    9.58    9.58    9.68    9.86   10.05   10.45   10.57   10.72   10.85   11.07   11.21   11.22   11.17   11.20   11.43   11.58   11.59   10.41   10.12
  800.00   11.73   11.70   11.66   11.66   11.67   11.69   11.69   11.82   12.03   12.22   12.81   12.96   13.12   13.32   13.51   13.57   13.65   13.59   13.55   13.68   13.82   13.85   12.50   12.25
  825.00   13.79   13.74   13.69   13.66   13.65   13.64   13.66   13.81   14.03   14.26   14.94   15.16   15.42   15.63   15.81   15.87   15.94   15.89   15.88   15.95   15.97   15.91   14.43   14.20
  850.00   15.61   15.53   15.43   15.36   15.33   15.34   15.37   15.51   15.73   15.99   16.67   17.06   17.35   17.85   18.01   18.11   18.18   18.12   18.10   18.09   18.00   17.79   16.15   15.94
  875.00   17.07   16.94   16.82   16.74   16.74   16.74   16.73   16.84   17.05   17.31   17.97   18.48   19.10   19.35   19.69   19.98   20.13   20.09   19.99   19.85   19.66   19.37   17.62   17.38
  900.00   17.99   17.87   17.84   17.86   17.92   17.96   17.94   17.96   18.02   18.30   19.07   19.35   18.98   19.66   20.42   21.00   21.39   21.38   21.34   21.26   20.88   20.54   18.60   18.36
  925.00   18.09   18.08   18.21   18.37   18.46   18.49   18.41   18.36   18.49   18.71   18.62   19.42   20.33   20.95   21.45   21.66   21.74   21.71   21.83   21.93   21.64   21.18   19.11   18.89
  950.00   16.98   16.92   16.97   17.20   17.47   17.77   17.55   17.49   17.70   18.67   19.91   20.73   21.49   22.15   22.60   22.75   22.77   22.56   22.42   22.14   21.78   21.37   19.45   18.91
  975.00   17.13   16.97   17.05   17.12   16.96   16.81   17.00   16.87   18.13   19.27   20.40   21.49   22.47   23.19   23.61   23.65   23.55   23.32   23.22   22.90   22.60   22.02   19.48   18.71
 1000.00   17.50   17.49   17.60   17.62   17.42   17.25   17.41   17.15   18.41   19.76   20.57   21.35   21.92   22.20   22.40   22.27   22.61   22.71   22.76   22.43   22.08   21.77   19.90   19.40
