#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -0.01   -1.00   -2.62   -4.34   -5.88   -7.76   -9.25   -8.73   -7.50   -4.41   -1.11    1.66    2.31    1.73    0.24   -1.25   -1.50   -2.49   -3.49   -4.47   -5.45   -4.98   -3.89   -1.48
    2.00   -7.40   -6.73   -6.13   -6.09   -5.91   -6.27   -7.80   -8.98  -10.28  -12.19  -13.00  -12.26  -10.38   -7.22   -5.98   -5.67   -5.78   -5.31   -4.63   -3.90   -4.31   -4.75   -5.91   -6.28
    3.00  -21.50  -21.60  -21.16  -20.98  -21.09  -20.52  -19.48  -19.85  -20.21  -20.53  -21.77  -23.23  -24.45  -22.36  -21.10  -19.76  -18.48  -19.04  -20.15  -20.58  -19.32  -19.21  -19.93  -19.65
   10.00  -50.55  -50.92  -50.71  -50.06  -49.00  -48.47  -48.43  -48.92  -49.68  -50.18  -50.02  -49.87  -49.62  -48.48  -48.14  -48.11  -48.20  -48.26  -47.98  -48.07  -49.30  -50.42  -49.44  -47.99
   20.00  -55.17  -56.71  -57.30  -56.69  -56.07  -55.82  -55.88  -55.73  -55.06  -54.79  -55.33  -55.16  -54.88  -55.20  -55.49  -55.36  -55.07  -55.20  -55.49  -55.71  -55.68  -54.33  -53.51  -53.61
   30.00  -56.36  -56.22  -56.49  -57.24  -57.52  -56.94  -56.68  -57.35  -58.07  -57.94  -56.95  -56.83  -56.29  -55.28  -55.19  -55.81  -55.91  -55.71  -55.96  -56.03  -55.78  -55.66  -55.97  -56.57
   50.00  -57.16  -56.78  -57.01  -57.41  -57.68  -58.20  -58.63  -58.81  -58.83  -58.20  -57.05  -56.86  -57.03  -57.90  -58.24  -57.72  -57.56  -57.22  -56.38  -55.86  -56.23  -57.16  -57.61  -57.77
   70.00  -58.70  -59.32  -59.45  -59.07  -58.73  -58.84  -58.83  -58.22  -57.95  -58.58  -58.88  -58.79  -57.90  -57.48  -58.14  -58.56  -58.41  -58.34  -58.58  -58.78  -58.59  -58.32  -58.59  -58.94
  100.00  -57.76  -57.57  -57.69  -57.93  -57.89  -57.67  -57.80  -58.06  -57.86  -57.51  -57.92  -58.83  -59.58  -58.62  -57.26  -57.14  -57.59  -58.07  -58.38  -58.54  -58.53  -58.46  -57.89  -57.68
  125.00  -55.80  -55.56  -55.61  -56.01  -56.33  -56.41  -56.44  -56.67  -56.67  -55.89  -55.30  -55.44  -56.27  -57.12  -57.54  -57.60  -57.39  -57.01  -56.87  -57.03  -57.26  -57.47  -57.80  -57.50
  150.00  -55.39  -55.37  -55.42  -55.72  -55.94  -55.89  -55.80  -56.10  -56.70  -57.12  -56.62  -56.32  -56.22  -56.40  -56.93  -57.55  -58.05  -58.29  -58.29  -58.20  -58.18  -58.32  -58.67  -58.83
  175.00  -55.53  -55.78  -56.01  -56.41  -56.74  -56.86  -56.89  -57.03  -57.41  -58.09  -58.84  -59.01  -59.36  -59.41  -59.19  -59.08  -59.28  -59.58  -59.87  -60.02  -60.11  -60.13  -60.42  -60.70
  200.00  -57.59  -58.12  -58.27  -58.32  -58.43  -58.49  -58.58  -58.92  -59.50  -60.32  -61.78  -62.61  -62.64  -62.66  -62.87  -62.63  -62.20  -61.86  -61.77  -61.73  -61.71  -61.68  -62.46  -62.77
  225.00  -57.86  -58.64  -59.08  -59.14  -59.03  -58.93  -58.83  -58.83  -58.99  -59.09  -59.19  -59.56  -59.95  -60.08  -60.28  -60.78  -61.13  -61.10  -61.13  -61.08  -60.96  -60.75  -60.67  -60.41
  250.00  -55.56  -55.76  -56.15  -56.48  -56.82  -57.03  -56.97  -56.67  -56.42  -56.27  -56.23  -56.46  -56.94  -57.35  -57.45  -57.22  -57.21  -57.20  -57.12  -57.14  -57.22  -57.24  -56.94  -56.60
  300.00  -47.77  -47.50  -47.59  -47.84  -47.87  -47.89  -47.92  -47.96  -47.84  -47.57  -47.28  -47.19  -47.07  -46.95  -46.82  -46.78  -46.67  -46.63  -46.65  -46.67  -46.68  -46.74  -46.88  -46.82
  350.00  -39.78  -39.76  -39.68  -39.61  -39.62  -39.47  -39.09  -38.70  -38.44  -38.33  -38.03  -37.71  -37.55  -37.47  -37.46  -37.45  -37.44  -37.40  -37.36  -37.23  -37.26  -37.21  -37.30  -37.30
  400.00  -32.09  -31.71  -31.57  -31.56  -31.57  -31.59  -31.62  -31.55  -31.29  -30.93  -30.55  -29.94  -29.43  -29.30  -29.23  -29.18  -29.23  -29.27  -29.22  -29.13  -29.06  -29.04  -29.16  -29.10
  450.00  -25.59  -25.34  -25.07  -24.84  -24.74  -24.76  -24.65  -24.33  -23.99  -23.73  -23.62  -23.35  -23.01  -22.63  -22.31  -22.12  -22.12  -22.09  -22.05  -22.08  -22.09  -22.08  -22.30  -22.26
  500.00  -19.31  -19.29  -19.19  -19.04  -18.96  -18.95  -18.82  -18.49  -18.19  -17.89  -17.59  -17.26  -16.90  -16.72  -16.62  -16.33  -16.09  -16.01  -16.08  -16.19  -16.13  -16.13  -16.27  -16.25
  550.00  -14.20  -14.06  -13.96  -13.82  -13.83  -13.88  -13.82  -13.56  -13.41  -13.24  -12.86  -12.47  -12.12  -11.71  -11.55  -11.56  -11.54  -11.42  -11.37  -11.43  -11.44  -11.52  -11.34  -11.15
  600.00  -10.66  -10.25   -9.91   -9.66   -9.69   -9.83   -9.84   -9.40   -9.03   -8.76   -8.43   -8.41   -8.47   -8.27   -8.17   -8.21   -8.13   -8.13   -8.13   -8.11   -7.98   -7.92   -7.78   -7.80
  650.00   -7.15   -6.87   -6.58   -6.29   -6.28   -6.50   -6.68   -6.34   -5.90   -5.47   -4.47   -4.35   -4.57   -4.77   -4.90   -4.95   -4.86   -4.83   -4.77   -4.78   -4.81   -4.81   -4.84   -5.11
  700.00   -3.58   -3.47   -3.40   -3.27   -3.29   -3.50   -3.77   -3.71   -3.53   -3.38   -2.25   -1.67   -1.30   -1.19   -1.35   -1.55   -1.71   -1.91   -1.86   -1.81   -1.81   -1.73   -1.83   -2.04
  750.00   -1.06   -1.16   -1.24   -1.07   -0.91   -1.06   -1.38   -1.50   -1.56   -1.73   -1.22   -0.78   -0.09    0.47    0.60    0.59    0.74    0.60    0.75    0.88    0.92    1.10    1.24    1.27
  775.00    0.08   -0.13   -0.27   -0.24   -0.08   -0.18   -0.39   -0.37   -0.38   -0.47   -0.06   -0.16    0.24    0.73    0.95    1.01    1.22    1.31    1.65    1.88    1.99    2.22    2.62    2.76
  800.00    1.23    1.06    0.99    1.08    1.13    0.99    0.78    0.90    1.01    0.98    1.38    1.26    1.31    1.42    1.51    1.65    1.87    2.05    2.38    2.63    2.80    3.10    3.70    3.91
  825.00    2.42    2.27    2.24    2.36    2.39    2.16    1.92    2.05    2.22    2.21    2.25    2.36    2.47    2.51    2.53    2.62    2.65    2.56    2.73    2.95    3.22    3.64    4.40    4.68
  850.00    3.73    3.58    3.50    3.58    3.58    3.31    2.98    3.04    3.23    3.22    3.01    2.87    3.04    3.05    3.21    3.24    3.39    3.41    3.36    3.30    3.67    4.15    4.82    5.11
  875.00    4.96    4.82    4.73    4.74    4.58    4.16    3.71    3.65    3.85    3.71    3.49    3.69    3.82    4.02    4.17    4.15    4.35    4.64    4.67    4.74    5.00    5.35    5.62    5.81
