#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -4.77   -5.95   -7.68   -8.23   -9.12   -9.28   -7.98   -7.24   -7.53   -8.05   -8.11   -8.46   -7.11   -6.38   -5.11   -4.33   -4.87   -5.66   -5.61   -5.24   -4.47   -3.68   -3.02   -2.49
    2.00   -7.48   -6.93   -8.77  -10.66  -12.51  -13.94  -14.86  -14.62  -13.29  -11.21  -10.97  -10.81   -9.52   -8.80   -7.17   -6.72   -5.80   -5.51   -5.75   -7.05   -8.44   -8.37   -8.81   -9.02
    3.00  -23.06  -22.27  -21.86  -21.42  -21.40  -22.61  -24.66  -27.05  -27.99  -26.57  -23.94  -23.89  -22.98  -21.87  -21.64  -21.44  -21.81  -22.60  -22.43  -22.15  -22.19  -22.92  -24.86  -24.56
   10.00  -50.07  -50.05  -49.80  -50.47  -51.12  -51.14  -50.92  -50.86  -50.36  -50.33  -49.96  -50.28  -50.69  -50.82  -51.10  -51.39  -51.02  -50.76  -50.92  -50.62  -50.03  -49.67  -49.61  -50.29
   20.00  -57.64  -57.96  -57.97  -57.72  -57.17  -56.91  -56.65  -57.01  -57.31  -57.13  -56.74  -56.91  -57.45  -57.75  -56.78  -55.52  -56.36  -57.95  -57.45  -57.12  -57.89  -58.14  -57.56  -57.23
   30.00  -58.49  -58.87  -59.54  -60.56  -60.90  -60.19  -59.83  -59.84  -60.22  -60.80  -61.06  -60.35  -59.64  -59.40  -59.32  -59.30  -59.45  -59.62  -60.22  -60.34  -60.09  -60.14  -60.85  -60.79
   50.00  -64.90  -64.56  -64.61  -64.67  -64.31  -64.52  -65.49  -66.07  -66.05  -65.52  -64.55  -64.06  -64.23  -64.17  -64.38  -64.49  -64.41  -64.42  -64.38  -64.69  -64.86  -64.95  -64.35  -64.16
   70.00  -65.58  -65.50  -65.87  -66.11  -66.16  -66.01  -65.89  -66.05  -66.12  -66.51  -66.71  -65.89  -65.16  -65.10  -65.03  -65.14  -65.15  -65.03  -64.45  -63.93  -63.81  -63.99  -64.62  -65.42
  100.00  -69.60  -69.73  -69.60  -69.55  -69.70  -69.45  -68.72  -68.19  -68.15  -68.18  -68.39  -68.90  -69.06  -68.82  -68.77  -68.87  -68.82  -68.60  -68.49  -68.20  -67.65  -67.25  -67.44  -67.29
  125.00  -67.91  -68.17  -68.45  -68.43  -68.40  -68.29  -68.03  -67.62  -67.25  -67.18  -67.04  -67.23  -67.54  -67.68  -67.57  -67.68  -67.97  -67.91  -67.83  -67.85  -67.72  -67.19  -66.87  -66.19
  150.00  -64.39  -64.16  -64.09  -64.26  -64.64  -64.80  -64.77  -64.69  -64.47  -64.18  -63.43  -63.40  -63.44  -63.62  -63.87  -63.86  -63.93  -64.10  -64.32  -64.52  -64.71  -64.88  -64.74  -64.47
