#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -8.66   -9.24   -9.62  -10.41  -10.71  -11.13  -10.52   -9.90   -9.35   -8.83   -9.06   -8.25   -8.20   -9.23   -8.95   -8.79   -8.53   -9.21   -8.24   -6.54   -5.85   -3.19   -5.03   -6.05
    2.00   -3.95   -4.99   -5.48   -5.47   -6.28   -7.24   -7.69   -7.97   -8.64   -8.28   -7.41   -5.29   -3.13   -2.73   -2.72   -3.13   -2.84   -2.83   -4.47   -5.81   -5.80   -6.36   -5.36   -5.66
    3.00   -8.41   -8.79   -8.85   -9.53   -9.45  -10.18  -11.28  -11.51  -11.95  -12.51  -13.16  -11.99   -8.62   -6.54   -4.77   -5.26   -6.30   -5.64   -5.44   -6.37   -7.26   -7.92   -7.16   -7.44
   10.00  -46.67  -47.61  -48.05  -48.46  -48.52  -47.51  -45.91  -45.23  -45.36  -45.80  -45.68  -45.50  -45.03  -45.59  -46.87  -47.41  -46.29  -45.70  -45.97  -45.51  -44.54  -44.58  -45.28  -44.94
   20.00  -58.07  -57.93  -57.80  -57.89  -57.51  -57.37  -57.63  -57.89  -57.84  -57.38  -56.52  -56.30  -56.84  -57.56  -57.82  -57.74  -57.24  -56.96  -56.90  -56.91  -56.82  -56.92  -56.38  -56.18
   30.00  -59.75  -59.59  -59.37  -59.77  -60.22  -59.98  -59.29  -58.95  -59.21  -59.60  -59.74  -59.77  -59.64  -59.57  -59.56  -59.80  -60.11  -60.05  -59.78  -59.65  -59.74  -59.53  -59.10  -58.84
   50.00  -61.70  -62.00  -62.13  -61.82  -61.33  -61.29  -61.39  -61.29  -61.04  -61.05  -61.41  -61.64  -61.81  -61.90  -61.77  -61.48  -61.30  -61.40  -61.38  -61.12  -60.92  -60.81  -60.44  -60.78
   70.00  -61.12  -61.13  -61.24  -61.39  -61.28  -61.21  -61.33  -61.66  -61.85  -61.79  -61.66  -61.39  -61.08  -60.86  -60.80  -60.95  -61.07  -61.38  -61.77  -61.88  -61.75  -61.65  -61.45  -61.40
  100.00  -60.36  -60.40  -60.38  -60.52  -60.60  -60.62  -60.55  -60.59  -60.85  -61.03  -60.99  -60.90  -60.85  -60.83  -60.73  -60.66  -60.55  -60.46  -60.55  -60.77  -60.86  -60.70  -60.96  -60.97
  125.00  -58.47  -58.61  -58.54  -58.46  -58.42  -58.51  -58.61  -58.62  -58.66  -58.88  -59.02  -59.13  -59.19  -59.30  -59.36  -59.34  -59.26  -59.12  -59.01  -59.16  -59.47  -59.56  -59.63  -59.70
  150.00  -56.87  -57.05  -57.20  -57.29  -57.32  -57.46  -57.69  -57.95  -57.95  -57.86  -58.12  -58.58  -58.95  -59.31  -59.59  -59.77  -59.81  -59.86  -59.85  -59.89  -60.25  -60.47  -60.17  -60.00
  175.00  -58.75  -59.22  -59.51  -59.72  -59.84  -59.95  -59.99  -60.23  -60.70  -60.93  -60.99  -61.17  -61.44  -61.89  -62.45  -63.21  -63.92  -64.26  -64.48  -64.76  -65.00  -65.30  -65.53  -65.51
  200.00  -60.57  -61.35  -61.96  -62.27  -62.27  -62.26  -62.23  -62.08  -62.02  -62.29  -63.12  -63.11  -63.21  -63.60  -63.85  -63.75  -63.85  -64.61  -65.38  -65.76  -65.89  -66.15  -66.78  -66.58
  225.00  -59.95  -60.43  -60.89  -61.34  -61.55  -61.54  -61.38  -61.29  -61.16  -60.99  -61.60  -61.60  -61.65  -61.81  -62.02  -62.35  -62.38  -62.08  -61.88  -61.81  -61.96  -61.89  -61.90  -62.09
  250.00  -56.37  -56.57  -56.68  -56.78  -56.93  -57.11  -57.20  -57.23  -57.26  -57.34  -57.92  -58.08  -58.10  -58.06  -58.06  -57.92  -57.65  -57.21  -56.73  -56.53  -56.52  -56.55  -56.58  -56.77
  300.00  -47.38  -47.33  -47.36  -47.50  -47.74  -47.99  -48.22  -48.46  -48.66  -48.80  -49.01  -49.17  -49.20  -49.07  -48.86  -48.68  -48.58  -48.52  -48.39  -48.01  -47.62  -47.44  -47.24  -47.01
  350.00  -39.61  -39.45  -39.36  -39.37  -39.50  -39.73  -39.97  -40.21  -40.41  -40.50  -40.43  -40.27  -40.23  -40.22  -40.15  -40.00  -39.87  -39.78  -39.79  -39.86  -39.87  -39.78  -39.80  -39.70
  400.00  -32.86  -32.75  -32.59  -32.41  -32.28  -32.28  -32.37  -32.48  -32.59  -32.68  -32.63  -32.50  -32.34  -32.29  -32.32  -32.37  -32.38  -32.37  -32.38  -32.37  -32.31  -32.29  -32.48  -32.58
  450.00  -26.52  -26.51  -26.45  -26.39  -26.31  -26.28  -26.30  -26.30  -26.18  -25.97  -25.67  -25.57  -25.47  -25.38  -25.29  -25.18  -25.13  -25.17  -25.23  -25.26  -25.28  -25.31  -25.33  -25.38
  500.00  -20.82  -20.96  -21.03  -21.10  -21.17  -21.22  -21.24  -21.15  -20.91  -20.56  -19.97  -19.68  -19.48  -19.38  -19.31  -19.18  -18.99  -18.88  -18.84  -18.84  -18.88  -18.92  -18.80  -18.86
  550.00  -15.56  -15.48  -15.50  -15.59  -15.71  -15.83  -15.91  -15.92  -15.84  -15.66  -15.10  -14.76  -14.39  -14.09  -13.81  -13.58  -13.39  -13.28  -13.22  -13.16  -13.12  -13.14  -13.03  -13.12
  600.00  -11.87  -11.45  -11.23  -11.14  -11.16  -11.22  -11.20  -11.13  -11.06  -10.95  -10.50  -10.26  -10.02   -9.76   -9.47   -9.19   -8.92   -8.82   -8.75   -8.59   -8.45   -8.35   -8.07   -8.11
  650.00   -8.65   -8.24   -8.00   -7.87   -7.80   -7.79   -7.70   -7.53   -7.35   -7.17   -6.75   -6.46   -6.16   -5.87   -5.64   -5.49   -5.38   -5.40   -5.43   -5.32   -5.14   -4.89   -4.31   -4.20
  700.00   -5.39   -5.22   -5.07   -4.90   -4.69   -4.53   -4.34   -4.15   -3.97   -3.78   -3.43   -3.23   -3.01   -2.73   -2.42   -2.20   -2.01   -1.98   -2.05   -2.10   -2.11   -2.02   -1.54   -1.37
