#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -3.72   -5.51   -6.53   -7.16   -7.10   -6.85   -6.53   -6.41   -6.46   -5.54   -5.28   -5.67   -5.71   -4.86   -2.98   -1.97   -2.23   -2.61   -3.14   -2.94   -3.27   -1.98   -1.59   -2.52
    2.00   -4.24   -1.15   -0.20   -3.08   -6.25   -8.95   -9.69   -9.31   -8.12   -4.61   -4.00   -3.34   -2.87   -4.32   -6.07   -6.50   -5.41   -3.50   -1.40   -0.03   -1.31   -3.28   -3.09   -2.85
    3.00  -12.03  -13.17  -13.01  -10.89   -9.83  -11.12  -13.27  -14.24  -15.41  -14.50  -12.27  -11.01  -10.71   -8.95   -7.69   -9.55  -11.52  -12.76  -13.00  -11.47   -9.50   -9.52   -9.90   -9.30
   10.00  -38.01  -38.09  -38.76  -39.27  -38.60  -37.01  -36.51  -36.61  -36.68  -36.86  -37.97  -38.06  -37.46  -37.91  -38.39  -38.32  -36.93  -36.05  -36.37  -35.88  -35.69  -36.67  -36.96  -36.42
   20.00  -48.21  -47.41  -48.02  -48.75  -49.31  -49.94  -50.31  -50.52  -49.96  -48.73  -47.58  -47.39  -48.10  -48.75  -49.21  -49.38  -49.38  -49.00  -48.38  -48.21  -47.78  -46.95  -46.88  -47.56
   30.00  -53.32  -53.59  -53.52  -53.05  -52.32  -51.92  -52.12  -52.68  -53.29  -53.21  -53.04  -52.85  -52.60  -52.46  -52.46  -52.64  -52.73  -52.92  -52.45  -52.49  -52.82  -52.93  -52.73  -52.90
   50.00  -57.68  -57.69  -57.54  -57.29  -57.58  -58.13  -58.46  -58.32  -58.18  -58.15  -57.68  -57.74  -57.54  -57.49  -57.54  -57.70  -57.65  -57.71  -58.01  -57.69  -57.58  -57.90  -57.92  -57.33
   70.00  -59.10  -59.04  -59.15  -59.17  -58.91  -58.51  -58.29  -58.23  -58.29  -58.59  -58.98  -59.10  -59.18  -59.15  -58.94  -58.74  -58.65  -58.55  -58.81  -59.00  -59.02  -59.07  -59.52  -59.36
  100.00  -58.11  -58.18  -58.20  -58.13  -58.22  -58.25  -57.93  -57.55  -57.31  -57.17  -57.46  -57.86  -57.97  -58.03  -58.06  -58.13  -58.07  -57.48  -56.92  -56.70  -56.52  -56.44  -56.94  -57.47
  125.00  -57.35  -57.47  -57.71  -57.78  -57.89  -58.22  -58.47  -58.54  -58.55  -58.28  -57.78  -57.57  -57.41  -57.40  -57.54  -57.63  -57.64  -57.36  -57.11  -57.26  -57.38  -57.49  -57.45  -57.79
  150.00  -58.00  -58.22  -58.58  -58.95  -59.24  -59.56  -59.79  -59.71  -59.58  -59.65  -59.60  -60.10  -60.13  -59.81  -59.20  -59.06  -59.41  -59.80  -59.58  -59.42  -59.67  -59.57  -59.45  -59.57
  175.00  -59.76  -59.99  -60.11  -60.31  -60.55  -60.82  -61.29  -61.92  -62.68  -63.15  -63.25  -63.40  -63.74  -64.13  -64.32  -63.97  -63.20  -62.81  -62.67  -62.14  -62.10  -62.35  -62.86  -63.43
  200.00  -59.10  -59.31  -59.47  -59.64  -59.88  -60.08  -60.22  -60.30  -60.42  -60.71  -61.42  -61.84  -62.01  -62.17  -62.54  -62.61  -62.34  -61.87  -61.54  -61.03  -60.65  -60.85  -61.39  -61.53
  225.00  -55.85  -55.93  -55.95  -55.91  -55.95  -56.08  -56.23  -56.32  -56.33  -56.31  -56.21  -56.34  -56.63  -56.88  -56.94  -57.22  -57.55  -57.68  -57.58  -57.37  -56.92  -57.00  -57.10  -57.39
  250.00  -51.49  -51.55  -51.57  -51.48  -51.39  -51.38  -51.44  -51.47  -51.47  -51.45  -51.22  -51.15  -51.23  -51.32  -51.47  -51.59  -51.83  -52.31  -52.67  -52.76  -52.43  -52.24  -51.92  -52.13
  300.00  -42.81  -42.98  -43.13  -43.10  -42.90  -42.69  -42.59  -42.52  -42.42  -42.34  -42.18  -41.98  -41.78  -41.71  -41.82  -41.96  -42.07  -42.47  -42.86  -43.06  -42.98  -42.53  -41.76  -41.69
  350.00  -36.33  -36.24  -36.12  -35.98  -35.81  -35.51  -35.14  -34.83  -34.60  -34.43  -34.29  -33.95  -33.65  -33.53  -33.49  -33.53  -33.57  -33.36  -33.26  -33.71  -34.17  -34.00  -33.10  -32.49
  400.00  -28.84  -28.80  -28.76  -28.73  -28.67  -28.53  -28.33  -28.12  -27.96  -27.82  -27.57  -27.22  -26.94  -26.76  -26.53  -26.40  -26.40  -26.23  -26.11  -26.26  -26.45  -26.59  -26.51  -26.31
  450.00  -21.67  -21.51  -21.42  -21.42  -21.44  -21.44  -21.41  -21.38  -21.36  -21.35  -21.12  -21.00  -20.86  -20.72  -20.54  -20.44  -20.45  -20.55  -20.63  -20.61  -20.47  -20.52  -20.84  -20.83
  500.00  -15.39  -15.22  -15.11  -15.08  -15.06  -14.96  -14.86  -14.80  -14.78  -14.78  -14.58  -14.56  -14.51  -14.43  -14.38  -14.42  -14.52  -14.75  -14.92  -14.85  -14.96  -15.04  -15.24  -15.12
  550.00   -9.42   -9.35   -9.34   -9.40   -9.43   -9.36   -9.23   -9.09   -9.00   -8.98   -8.88   -8.93   -8.91   -8.88   -8.93   -9.08   -9.16   -9.27   -9.39   -9.49   -9.84  -10.07  -10.55  -10.25
  600.00   -3.95   -3.93   -4.01   -4.13   -4.21   -4.17   -4.08   -3.99   -3.92   -3.90   -3.91   -3.94   -3.90   -3.92   -4.04   -4.20   -4.24   -4.30   -4.35   -4.41   -4.81   -5.13   -5.65   -5.71
  650.00    0.40    0.46    0.41    0.36    0.35    0.39    0.45    0.50    0.57    0.60    0.42    0.49    0.59    0.56    0.39    0.16    0.10    0.06    0.02    0.05   -0.12   -0.31   -0.48   -0.61
  700.00    4.23    4.37    4.42    4.46    4.50    4.55    4.59    4.63    4.68    4.69    4.49    4.60    4.74    4.72    4.57    4.42    4.27    4.22    4.18    4.15    4.02    3.93    3.90    3.93
  750.00    7.14    7.40    7.60    7.80    7.91    7.97    8.00    8.04    8.07    8.05    8.01    8.20    8.42    8.50    8.40    8.31    8.25    8.22    8.16    8.02    7.86    7.80    7.66    7.77
  775.00    7.97    8.15    8.45    8.85    9.10    9.20    9.23    9.24    9.21    9.11    9.18    9.37    9.78   10.02   10.05   10.05    9.99   10.03    9.97    9.76    9.48    9.42    9.07    9.26
  800.00    8.95    8.93    9.12    9.55    9.90   10.02   10.05   10.08   10.04    9.91   10.00   10.33   10.83   11.21   11.51   11.65   11.62   11.59   11.51   11.16   10.74   10.66   10.10   10.31
  825.00   10.39   10.30   10.29   10.48   10.67   10.72   10.74   10.84   10.88   10.81   10.82   11.23   11.84   12.21   12.50   12.85   13.08   13.04   12.84   12.35   11.77   11.60   11.00   11.09
  850.00   12.16   12.13   12.09   12.08   12.04   11.96   11.91   11.98   12.07   12.09   12.09   12.33   12.68   13.05   13.51   14.01   14.45   14.49   14.12   13.53   12.91   12.61   11.98   11.94
  875.00   14.00   13.97   13.98   13.96   13.87   13.71   13.63   13.69   13.78   13.86   13.91   13.86   13.89   14.13   14.49   15.12   15.73   15.85   15.47   14.86   14.32   13.95   13.24   13.03
  900.00   15.78   15.75   15.77   15.85   15.82   15.70   15.60   15.61   15.65   15.79   15.39   15.55   15.77   15.94   16.11   16.35   16.80   17.08   16.84   16.29   15.79   15.34   14.57   14.34
  925.00   16.88   16.84   16.95   17.05   17.07   16.98   16.94   17.02   17.14   16.99   17.32   17.56   17.76   17.89   17.96   17.99   17.96   17.97   17.75   17.32   16.94   16.79   15.83   15.64
  950.00   17.52   17.48   17.46   17.58   17.62   17.53   17.52   17.72   17.83   18.44   19.19   19.53   19.76   19.89   19.95   19.86   19.61   19.12   18.29   17.69   17.63   17.67   16.17   15.97
  975.00   18.31   18.33   18.36   18.43   18.43   18.32   18.29   18.46   18.62   19.47   20.30   20.61   20.83   21.01   21.12   21.10   20.83   20.19   19.52   18.96   18.59   18.48   16.71   16.55
 1000.00   19.43   19.51   19.60   19.68   19.66   19.54   19.53   19.67   19.64   20.56   21.25   21.18   21.02   20.85   20.81   20.80   20.72   20.36   19.82   19.33   19.20   19.26   17.56   17.37
