#  level#  00:00#  01:00#  02:00#  03:00#  04:00#  05:00#  06:00#  07:00#  08:00#  09:00#  10:00#  11:00#  12:00#  13:00#  14:00#  15:00#  16:00#  17:00#  18:00#  19:00#  20:00#  21:00#  22:00#  23:00
    1.00   -5.87   -5.66   -4.86   -3.91   -4.60   -5.64   -7.84   -7.42   -7.39   -6.66   -4.48   -4.12   -4.43   -5.17   -4.63   -3.82   -3.99   -3.38   -1.59   -0.65   -0.53    0.27   -0.15   -1.69
    2.00   -3.88   -4.54   -6.08   -7.14   -7.81   -8.63   -9.24  -10.44   -9.83   -9.34   -9.12   -5.64   -3.86   -3.00   -3.80   -4.64   -3.17   -1.51   -3.00   -4.24   -5.07   -5.80   -4.65   -2.70
    3.00  -17.18  -16.31  -16.26  -17.15  -16.11  -15.51  -15.83  -16.69  -17.53  -16.92  -17.57  -17.42  -15.11  -13.31  -12.65  -13.04  -15.44  -15.68  -15.09  -15.21  -13.50  -12.76  -13.60  -13.06
   10.00  -44.73  -45.13  -45.13  -44.16  -44.07  -44.67  -45.36  -45.10  -44.57  -44.59  -45.94  -46.05  -45.84  -43.99  -42.34  -43.42  -45.00  -44.74  -44.28  -43.05  -42.34  -42.68  -43.13  -44.89
   20.00  -50.72  -50.62  -51.34  -51.89  -52.02  -51.64  -51.12  -51.31  -51.92  -52.27  -51.95  -52.32  -52.21  -51.88  -52.23  -52.32  -52.17  -51.70  -50.63  -50.04  -50.25  -51.05  -51.95  -52.38
   30.00  -53.17  -53.19  -53.81  -54.74  -55.38  -55.21  -54.57  -53.89  -53.34  -53.19  -53.43  -53.23  -53.05  -52.90  -53.21  -53.57  -53.61  -54.10  -54.73  -55.07  -54.76  -53.74  -53.19  -53.07
   50.00  -56.27  -56.11  -55.51  -55.21  -55.35  -55.88  -56.08  -56.06  -56.30  -56.28  -56.36  -55.93  -55.89  -55.84  -55.82  -56.29  -56.58  -56.35  -55.77  -55.71  -56.30  -56.36  -55.87  -55.76
   70.00  -56.57  -57.00  -57.31  -57.46  -57.29  -57.36  -57.61  -57.77  -58.06  -58.28  -57.84  -57.64  -57.88  -58.31  -58.12  -57.66  -57.53  -57.73  -57.83  -57.44  -57.24  -57.31  -57.62  -57.16
  100.00  -59.98  -60.08  -60.00  -60.03  -60.14  -59.74  -59.56  -59.49  -59.42  -59.63  -59.49  -59.18  -58.78  -58.69  -58.55  -58.07  -57.67  -57.61  -57.99  -57.99  -57.55  -57.22  -57.00  -56.60
  125.00  -57.93  -57.89  -57.93  -57.63  -57.61  -57.45  -57.25  -57.26  -57.18  -57.34  -57.76  -57.98  -58.13  -57.95  -57.90  -58.21  -58.46  -58.10  -57.74  -57.55  -57.26  -56.90  -57.33  -57.09
  150.00  -58.51  -58.26  -58.16  -58.16  -58.26  -58.60  -58.42  -58.52  -58.44  -58.08  -58.23  -58.43  -58.41  -58.33  -58.37  -58.46  -57.96  -57.23  -56.87  -56.65  -56.59  -56.53  -56.96  -56.66
  175.00  -60.24  -60.61  -60.93  -60.88  -60.64  -60.59  -60.60  -60.31  -60.45  -60.33  -60.24  -60.53  -60.14  -59.92  -59.86  -59.90  -59.76  -59.39  -58.37  -57.75  -57.49  -57.37  -57.87  -57.49
  200.00  -60.41  -60.42  -60.93  -61.01  -60.92  -60.68  -60.84  -60.82  -60.83  -61.02  -61.03  -61.03  -61.45  -61.14  -60.61  -60.52  -60.65  -60.75  -60.44  -60.31  -59.96  -59.63  -59.29  -59.35
  225.00  -58.89  -59.06  -59.27  -59.25  -59.22  -58.80  -58.20  -57.77  -57.31  -57.30  -57.42  -57.42  -57.55  -57.29  -56.93  -56.48  -56.34  -56.49  -56.72  -57.15  -57.21  -57.23  -56.81  -56.73
  250.00  -54.24  -54.26  -54.32  -54.36  -54.47  -54.56  -54.27  -53.89  -53.46  -53.17  -53.29  -53.44  -53.63  -53.13  -52.32  -51.90  -51.89  -52.35  -52.97  -53.29  -53.00  -52.85  -52.10  -51.97
  300.00  -44.70  -44.65  -44.68  -44.81  -44.89  -45.07  -45.34  -45.43  -45.23  -45.05  -44.72  -44.75  -44.86  -45.26  -45.54  -45.48  -45.45  -45.23  -45.01  -44.52  -44.48  -44.43  -43.69  -44.04
  350.00  -36.74  -36.80  -36.83  -36.87  -36.87  -37.12  -37.32  -37.39  -37.41  -37.29  -36.72  -36.52  -36.34  -36.43  -36.76  -36.93  -37.23  -37.53  -37.71  -37.61  -37.60  -37.33  -36.90  -37.34
  400.00  -29.60  -29.74  -29.73  -29.64  -29.66  -29.78  -29.97  -30.09  -30.13  -29.98  -29.67  -29.59  -29.47  -29.44  -29.47  -29.47  -29.65  -29.72  -29.95  -29.82  -30.16  -30.45  -30.84  -31.14
  450.00  -23.40  -23.49  -23.43  -23.32  -23.23  -23.21  -23.31  -23.40  -23.46  -23.36  -23.34  -23.31  -23.24  -23.15  -23.10  -23.14  -23.37  -23.01  -23.15  -23.67  -24.11  -24.40  -24.83  -24.34
  500.00  -18.00  -18.03  -17.82  -17.72  -17.55  -17.33  -17.40  -17.35  -17.34  -17.29  -17.58  -17.60  -17.31  -17.03  -16.99  -17.21  -17.79  -18.15  -18.37  -18.25  -18.73  -19.13  -19.40  -19.00
