# 2012/07/06

1012.8	14.0	23.4	12.0	48.0	8.7	180.0	0.0	295.5	316.6	297.1
1011.4	27.0	20.6	11.2	55.0	8.3	330.3	2.1	292.9	313.0	294.3
1009.8	40.0	18.5	10.7	60.0	8.0	323.5	2.8	290.9	310.4	292.3
1008.1	54.0	18.2	11.4	64.0	8.4	322.2	3.2	290.7	311.3	292.2
1006.6	68.0	18.0	11.9	67.0	8.7	319.2	3.8	290.7	311.9	292.2
1005.3	79.0	17.8	12.0	69.0	8.8	316.3	4.3	290.6	312.0	292.1
1003.8	91.0	17.6	12.0	69.0	8.8	313.5	4.9	290.5	311.9	292.0
1002.1	105.0	17.5	12.1	70.0	8.8	311.2	5.4	290.5	312.1	292.1
1000.5	119.0	17.4	12.1	71.0	8.9	309.1	5.9	290.6	312.3	292.1
999.0	132.0	17.2	12.1	72.0	8.9	307.3	6.4	290.5	312.3	292.0
997.3	147.0	17.1	12.1	72.0	8.9	305.5	6.7	290.5	312.3	292.1
995.8	160.0	16.9	12.0	73.0	8.8	304.0	7.1	290.4	312.1	292.0
994.4	171.0	16.8	11.9	73.0	8.8	302.6	7.3	290.5	312.0	292.0
993.2	182.0	16.7	11.9	73.0	8.8	301.6	7.5	290.5	312.0	292.0
991.7	195.0	16.6	11.9	74.0	8.8	300.5	7.7	290.5	312.0	292.0
990.2	208.0	16.4	11.9	74.0	8.8	299.6	7.8	290.4	312.0	291.9
988.7	220.0	16.3	11.9	75.0	8.8	298.9	7.9	290.4	312.1	292.0
987.3	232.0	16.2	11.8	75.0	8.8	298.4	8.0	290.5	312.0	292.0
986.0	244.0	16.1	11.8	76.0	8.8	297.7	8.1	290.5	312.0	292.0
984.4	257.0	15.9	11.7	76.0	8.8	297.2	8.2	290.4	311.9	291.9
982.9	271.0	15.8	11.7	76.0	8.8	296.6	8.3	290.4	311.9	291.9
981.4	284.0	15.7	11.6	76.0	8.8	296.0	8.4	290.5	311.9	292.0
980.0	296.0	15.7	11.5	76.0	8.7	295.5	8.5	290.6	311.9	292.1
978.4	310.0	15.6	11.5	76.0	8.7	295.1	8.6	290.6	311.9	292.1
977.0	322.0	15.5	11.4	77.0	8.7	294.5	8.8	290.6	311.9	292.1
975.6	334.0	15.4	11.4	77.0	8.7	293.9	8.9	290.6	311.9	292.1
974.1	347.0	15.3	11.3	77.0	8.6	293.5	9.0	290.7	311.8	292.2
972.6	360.0	15.2	11.2	77.0	8.6	292.8	9.1	290.7	311.8	292.2
971.1	374.0	15.1	11.2	77.0	8.6	292.3	9.2	290.7	311.7	292.2
969.4	388.0	15.0	11.1	77.0	8.5	291.6	9.2	290.8	311.7	292.2
967.7	403.0	14.9	11.0	77.0	8.5	290.8	9.3	290.8	311.6	292.3
966.0	418.0	14.8	10.9	77.0	8.5	289.9	9.4	290.9	311.6	292.3
964.3	433.0	14.7	10.8	77.0	8.4	288.9	9.4	290.9	311.6	292.4
962.8	446.0	14.6	10.7	77.0	8.4	287.7	9.4	290.9	311.5	292.4
