# 2012/12/31

1017.6	14.0	16.6	-0.8	31.0	3.5	180.0	0.0	288.4	297.0	289.0
1016.5	24.0	14.3	1.1	40.0	4.1	175.0	4.7	286.2	296.1	286.9
1015.1	35.0	13.9	1.3	42.0	4.1	182.1	5.9	285.9	296.0	286.6
1013.8	46.0	13.7	1.6	44.0	4.2	177.8	7.0	285.8	296.1	286.5
1012.5	57.0	13.5	1.7	44.0	4.2	179.1	8.2	285.7	296.1	286.4
1011.1	68.0	13.4	1.8	45.0	4.3	179.9	9.4	285.7	296.2	286.4
1009.9	79.0	13.3	1.8	45.0	4.3	180.5	10.7	285.7	296.2	286.4
1008.7	89.0	13.1	1.6	45.0	4.3	181.0	11.8	285.6	296.0	286.3
1007.5	98.0	13.0	1.6	46.0	4.3	181.5	12.7	285.6	296.0	286.3
1006.3	109.0	12.9	1.8	47.0	4.3	182.0	13.6	285.6	296.2	286.3
1005.3	117.0	12.9	1.9	47.0	4.4	182.4	14.2	285.7	296.4	286.4
1004.4	125.0	12.8	2.0	48.0	4.4	182.9	14.7	285.6	296.4	286.4
1003.3	133.0	12.7	1.9	48.0	4.4	183.5	14.9	285.6	296.4	286.4
1002.3	142.0	12.6	2.0	48.0	4.4	184.2	15.0	285.6	296.4	286.4
1001.1	152.0	12.5	1.9	48.0	4.4	185.0	15.0	285.6	296.4	286.4
999.9	162.0	12.4	1.9	49.0	4.4	185.9	14.8	285.6	296.4	286.4
998.9	171.0	12.3	1.9	49.0	4.4	187.1	14.6	285.6	296.4	286.3
998.0	178.0	12.3	1.9	49.0	4.4	188.6	14.4	285.7	296.4	286.4
997.0	186.0	12.1	1.8	49.0	4.4	190.1	14.2	285.5	296.3	286.3
996.0	195.0	12.1	1.7	49.0	4.3	191.9	14.0	285.6	296.3	286.4
994.8	205.0	12.0	1.7	49.0	4.3	193.7	14.0	285.6	296.3	286.4
993.6	215.0	11.9	1.7	50.0	4.3	195.5	14.1	285.6	296.3	286.4
992.5	224.0	11.8	1.7	50.0	4.3	197.2	14.4	285.6	296.3	286.4
991.5	233.0	11.7	1.7	50.0	4.4	198.7	14.8	285.6	296.3	286.3
990.5	241.0	11.6	1.7	51.0	4.4	199.8	15.2	285.6	296.3	286.3
989.5	249.0	11.6	1.7	51.0	4.4	200.7	15.8	285.7	296.4	286.4
988.2	261.0	11.5	1.7	51.0	4.4	201.2	16.4	285.7	296.4	286.4
986.9	272.0	11.4	1.6	51.0	4.4	201.5	17.0	285.7	296.4	286.4
985.5	283.0	11.3	1.6	51.0	4.4	201.5	17.7	285.7	296.4	286.4
984.2	295.0	11.2	1.6	51.0	4.4	201.1	18.3	285.7	296.4	286.4
982.9	305.0	11.1	1.5	52.0	4.3	200.6	18.8	285.7	296.4	286.4
981.9	314.0	11.0	1.5	52.0	4.3	200.0	19.3	285.7	296.4	286.4
981.1	321.0	10.9	1.5	52.0	4.3	199.2	19.6	285.7	296.4	286.4
980.3	328.0	10.9	1.5	52.0	4.4	198.4	19.9	285.7	296.4	286.5
979.5	334.0	10.8	1.5	53.0	4.4	197.5	20.1	285.7	296.4	286.4
978.6	342.0	10.7	1.4	53.0	4.3	196.6	20.2	285.7	296.3	286.4
977.3	353.0	10.6	1.4	53.0	4.3	195.7	20.2	285.7	296.3	286.4
976.0	364.0	10.5	1.4	53.0	4.3	194.8	20.3	285.7	296.4	286.4
974.9	373.0	10.4	1.4	53.0	4.3	194.2	20.2	285.7	296.3	286.4
973.9	382.0	10.3	1.3	54.0	4.3	193.8	20.2	285.6	296.3	286.4
972.5	394.0	10.2	1.3	54.0	4.3	193.6	20.2	285.7	296.3	286.4
971.1	406.0	10.1	1.3	54.0	4.3	193.6	20.2	285.7	296.3	286.4
969.6	419.0	10.0	1.3	55.0	4.3	194.0	20.2	285.7	296.4	286.4
968.1	432.0	9.9	1.3	55.0	4.3	194.6	20.3	285.7	296.4	286.5
966.5	445.0	9.8	1.2	55.0	4.3	195.5	20.4	285.8	296.5	286.5
965.2	457.0	9.8	1.3	55.0	4.4	196.6	20.6	285.9	296.6	286.6
963.8	469.0	9.7	1.2	56.0	4.3	197.8	20.8	285.9	296.6	286.6
962.3	482.0	9.5	1.2	56.0	4.3	199.1	21.1	285.8	296.5	286.6
961.0	492.0	9.4	1.2	56.0	4.3	200.4	21.4	285.8	296.5	286.6
959.9	502.0	9.4	1.3	57.0	4.4	201.7	21.8	285.9	296.7	286.7
958.6	514.0	9.3	1.3	57.0	4.4	203.0	22.1	285.9	296.7	286.7
957.3	525.0	9.2	1.3	57.0	4.4	204.2	22.5	285.9	296.8	286.7
956.1	535.0	9.1	1.2	58.0	4.4	205.1	22.9	285.9	296.7	286.7
955.1	544.0	9.0	1.2	58.0	4.4	206.1	23.2	285.9	296.7	286.7
954.1	552.0	9.0	1.2	58.0	4.4	206.9	23.6	286.0	296.8	286.8
953.1	562.0	8.9	1.1	58.0	4.4	207.5	23.9	286.0	296.7	286.7
952.1	570.0	8.8	1.1	58.0	4.3	208.0	24.2	286.0	296.7	286.7
951.0	580.0	8.7	1.1	59.0	4.3	208.3	24.5	286.0	296.7	286.7
949.8	590.0	8.7	1.1	59.0	4.3	208.6	24.7	286.1	296.8	286.8
948.6	601.0	8.6	1.0	59.0	4.3	208.8	24.9	286.1	296.8	286.8
947.3	612.0	8.5	0.9	59.0	4.3	208.9	25.0	286.1	296.7	286.8
946.1	622.0	8.4	0.9	59.0	4.3	209.0	25.2	286.1	296.7	286.8
945.2	630.0	8.3	0.9	59.0	4.3	209.1	25.2	286.1	296.7	286.8
943.9	641.0	8.2	0.9	60.0	4.3	209.3	25.2	286.1	296.7	286.8
